idsku,Referencia,idColor,Talla,idMarca,idTipoPrenda
159233	10032	253	06	3	7
159234	10032	253	08	3	7
159235	10032	253	10	3	7
159236	10032	253	12	3	7
159237	10032	253	14	3	7
156729	10446	108	06	3	0
156730	10446	108	08	3	0
156731	10446	108	10	3	0
156732	10446	108	12	3	0
156733	10446	108	14	3	0
156734	10446	449	06	3	0
156755	10446	449	08	3	0
156756	10446	449	10	3	0
156757	10446	449	12	3	0
156758	10446	449	14	3	0
156759	10446	453	06	3	0
156760	10446	453	08	3	0
156761	10446	453	10	3	0
156762	10446	453	12	3	0
156763	10446	453	14	3	0
156764	10446	564	06	3	0
156765	10446	564	08	3	0
156766	10446	564	10	3	0
156767	10446	564	12	3	0
156768	10446	564	14	3	0
127816	10448	106	06	3	22
127817	10448	106	08	3	22
127818	10448	106	10	3	22
127819	10448	106	12	3	22
127820	10448	106	14	3	22
127821	10448	166	06	3	22
127822	10448	166	08	3	22
127823	10448	166	10	3	22
127824	10448	166	12	3	22
127825	10448	166	14	3	22
127826	10448	333	06	3	22
127827	10448	333	08	3	22
127828	10448	333	10	3	22
127829	10448	333	12	3	22
127830	10448	333	14	3	22
111090	10448X2	000	06	3	0
111091	10448X2	000	08	3	0
111092	10448X2	000	10	3	0
111093	10448X2	000	12	3	0
111094	10448X2	000	14	3	0
111095	104551	114	10	3	0
111096	104551	114	12	3	0
111097	104551	114	14	3	0
127831	10459	025	08	3	22
127832	10459	025	10	3	22
127833	10459	025	12	3	22
127834	10459	025	14	3	22
127835	10459	150	08	3	22
127836	10459	150	10	3	22
127837	10459	150	12	3	22
127838	10459	150	14	3	22
127839	10460	025	08	3	22
127840	10460	025	10	3	22
127841	10460	025	12	3	22
127842	10460	025	14	3	22
127843	10460	185	08	3	22
127844	10460	185	10	3	22
127845	10460	185	12	3	22
127846	10460	185	14	3	22
111102	10460X2	000	08	3	0
111103	10460X2	000	10	3	0
111104	10460X2	000	12	3	0
111105	10460X2	000	14	3	0
127847	10471	025	06	3	22
127848	10471	025	08	3	22
127849	10471	025	10	3	22
127850	10471	025	12	3	22
127851	10471	025	14	3	22
127852	10471	027	06	3	22
127853	10471	027	08	3	22
127854	10471	027	10	3	22
127855	10471	027	12	3	22
127856	10471	027	14	3	22
127857	10471	028	06	3	22
127858	10471	028	08	3	22
127859	10471	028	10	3	22
127860	10471	028	12	3	22
127861	10471	028	14	3	22
127862	10471	031	06	3	22
127863	10471	031	08	3	22
127864	10471	031	10	3	22
127865	10471	031	12	3	22
127866	10471	031	14	3	22
127867	10474	025	06	3	22
127868	10474	025	08	3	22
127869	10474	025	10	3	22
127870	10474	025	12	3	22
127871	10474	025	14	3	22
127872	10474	150	06	3	22
127873	10474	150	08	3	22
127874	10474	150	10	3	22
127875	10474	150	12	3	22
127876	10474	150	14	3	22
127877	10474	185	06	3	22
127878	10474	185	08	3	22
127879	10474	185	10	3	22
127880	10474	185	12	3	22
127881	10474	185	14	3	22
159238	10475	055	06	3	7
159239	10475	055	08	3	7
159240	10475	055	10	3	7
159241	10475	055	12	3	7
159242	10475	055	14	3	7
159243	10475	058	06	3	7
159244	10475	058	08	3	7
159245	10475	058	10	3	7
159246	10475	058	12	3	7
159247	10475	058	14	3	7
159248	10475	370	06	3	7
159249	10475	370	08	3	7
159250	10475	370	10	3	7
159251	10475	370	12	3	7
159252	10475	370	14	3	7
127882	10475MP	002	04	3	7
127883	10475MP	002	06	3	7
127884	10475MP	002	08	3	7
111116	10477	013	06	3	7
111117	10477	013	08	3	7
111118	10477	013	10	3	7
111119	10477	013	12	3	7
111120	10477	013	14	3	7
111121	10477	025	06	3	7
111122	10477	025	08	3	7
111123	10477	025	10	3	7
111124	10477	025	12	3	7
111125	10477	025	14	3	7
111126	10477	035	06	3	7
111127	10477	035	08	3	7
111128	10477	035	10	3	7
111129	10477	035	12	3	7
111130	10477	035	14	3	7
127885	10481	013	06	3	7
127886	10481	013	08	3	7
127887	10481	013	10	3	7
127888	10481	013	12	3	7
127889	10481	013	14	3	7
127890	10481	035	06	3	7
127891	10481	035	08	3	7
127892	10481	035	10	3	7
127893	10481	035	12	3	7
127894	10481	035	14	3	7
127895	10481	383	06	3	7
127896	10481	383	08	3	7
127897	10481	383	10	3	7
127898	10481	383	12	3	7
127899	10481	383	14	3	7
111131	10481MP	025	04	3	0
111132	10481MP	025	06	3	0
111133	10481MP	025	08	3	0
127900	10494	012	08	3	7
127901	10494	012	10	3	7
127902	10494	012	12	3	7
127903	10494	012	14	3	7
127904	10494	012	16	3	7
127905	10494	172	08	3	7
127906	10494	172	10	3	7
127907	10494	172	12	3	7
127908	10494	172	14	3	7
127909	10494	172	16	3	7
127910	10494	204	08	3	7
127911	10494	204	10	3	7
127912	10494	204	12	3	7
127913	10494	204	14	3	7
127914	10494	204	16	3	7
127915	10495	002	08	3	7
127916	10495	002	10	3	7
127917	10495	002	12	3	7
127918	10495	002	14	3	7
127919	10495	002	16	3	7
127920	10495	056	08	3	7
127921	10495	056	10	3	7
127922	10495	056	12	3	7
127923	10495	056	14	3	7
127924	10495	056	16	3	7
127925	10495	368	08	3	7
127926	10495	368	10	3	7
127927	10495	368	12	3	7
127928	10495	368	14	3	7
127929	10495	368	16	3	7
127930	10496	025	08	3	7
127931	10496	025	10	3	7
127932	10496	025	12	3	7
127933	10496	025	14	3	7
127934	10496	025	16	3	7
127935	10496	150	08	3	7
127936	10496	150	10	3	7
127937	10496	150	12	3	7
127938	10496	150	14	3	7
127939	10496	150	16	3	7
127940	10496	185	08	3	7
127941	10496	185	10	3	7
127942	10496	185	12	3	7
127943	10496	185	14	3	7
127944	10496	185	16	3	7
127945	10497	005	08	3	7
127946	10497	005	10	3	7
127947	10497	005	12	3	7
127948	10497	005	14	3	7
127949	10497	005	16	3	7
127950	10497	056	08	3	7
127951	10497	056	10	3	7
127952	10497	056	12	3	7
127953	10497	056	14	3	7
127954	10497	056	16	3	7
127955	10497	368	08	3	7
127956	10497	368	10	3	7
127957	10497	368	12	3	7
127958	10497	368	14	3	7
127959	10497	368	16	3	7
127960	10498	025	08	3	7
127961	10498	025	10	3	7
127962	10498	025	12	3	7
127963	10498	025	14	3	7
127964	10498	025	16	3	7
127965	10498	461	08	3	7
127966	10498	461	10	3	7
127967	10498	461	12	3	7
127968	10498	461	14	3	7
127969	10498	461	16	3	7
127970	10498	529	08	3	7
127971	10498	529	10	3	7
127972	10498	529	12	3	7
127973	10498	529	14	3	7
127974	10498	529	16	3	7
159370	10521	012	08	3	22
159371	10521	012	10	3	22
159372	10521	012	12	3	22
159373	10521	012	14	3	22
159374	10521	012	16	3	22
159375	10521	289	08	3	22
159376	10521	289	10	3	22
159377	10521	289	12	3	22
159378	10521	289	14	3	22
159379	10521	289	16	3	22
159380	10521	468	08	3	22
159381	10521	468	10	3	22
159382	10521	468	12	3	22
159383	10521	468	14	3	22
159384	10521	468	16	3	22
159385	10523	664	08	3	22
159386	10523	664	10	3	22
159387	10523	664	12	3	22
159388	10523	664	14	3	22
159389	10523	664	16	3	22
159390	10523	665	08	3	22
159391	10523	665	10	3	22
159392	10523	665	12	3	22
159393	10523	665	14	3	22
159394	10523	665	16	3	22
133908	11093	472	L	0	0
133909	11093	472	M	0	0
133910	11093	472	S	0	0
133911	11093	472	XS	0	0
111331	140381	526	10	3	0
111332	140381	526	12	3	0
111333	140381	526	14	3	0
111334	140391	166	10	3	0
111335	140391	166	12	3	0
111336	140391	166	14	3	0
111337	140391	177	10	3	0
111338	140391	177	12	3	0
111339	140391	177	14	3	0
111340	140401	106	10	3	0
111341	140401	106	12	3	0
111342	140401	106	14	3	0
111343	140411	002	10	3	0
111344	140411	002	12	3	0
111345	140411	002	14	3	0
111346	140421	182	10	3	0
111347	140421	182	12	3	0
111348	140421	182	14	3	0
111349	140421	526	10	3	0
111350	140421	526	12	3	0
111351	140421	526	14	3	0
111352	140431	055	04	3	0
111353	140431	055	06	3	0
111354	140431	055	08	3	0
111355	140431C	055	04	3	0
111356	140431C	055	06	3	0
111357	140431C	055	08	3	0
111358	140441	055	04	3	0
111359	140441	055	06	3	0
111360	140441	055	08	3	0
111376	14268C	025	04	3	0
111377	14268C	025	06	3	0
111378	14268C	025	08	3	0
111379	14268C	150	04	3	0
111380	14268C	150	06	3	0
111381	14268C	150	08	3	0
111382	14268C	177	04	3	0
111383	14268C	177	06	3	0
111384	14268C	177	08	3	0
111385	14268C	253	04	3	0
111386	14268C	253	06	3	0
111387	14268C	253	08	3	0
127975	14445	025	06	3	7
127976	14445	025	08	3	7
127977	14445	025	10	3	7
127978	14445	025	12	3	7
127979	14445	025	14	3	7
127980	14445	106	06	3	7
127981	14445	106	08	3	7
127982	14445	106	10	3	7
127983	14445	106	12	3	7
127984	14445	106	14	3	7
127985	14445	166	06	3	7
127986	14445	166	08	3	7
127987	14445	166	10	3	7
127988	14445	166	12	3	7
127989	14445	166	14	3	7
127990	14447	027	06	3	7
127991	14447	027	08	3	7
127992	14447	027	10	3	7
127993	14447	027	12	3	7
127994	14447	027	14	3	7
127995	14447	031	06	3	7
127996	14447	031	08	3	7
127997	14447	031	10	3	7
127998	14447	031	12	3	7
127999	14447	031	14	3	7
128000	14447	035	06	3	7
128001	14447	035	08	3	7
128002	14447	035	10	3	7
128003	14447	035	12	3	7
128004	14447	035	14	3	7
128005	14447	369	06	3	7
128006	14447	369	08	3	7
128007	14447	369	10	3	7
128008	14447	369	12	3	7
128009	14447	369	14	3	7
128010	14447	377	06	3	7
128011	14447	377	08	3	7
128012	14447	377	10	3	7
128013	14447	377	12	3	7
128014	14447	377	14	3	7
111393	14447X2	000	06	3	0
111394	14447X2	000	08	3	0
111395	14447X2	000	10	3	0
111396	14447X2	000	12	3	0
111397	14447X2	000	14	3	0
128015	14449	025	06	3	7
128016	14449	025	08	3	7
128017	14449	025	10	3	7
128018	14449	025	12	3	7
128019	14449	025	14	3	7
128020	14449	185	06	3	7
128021	14449	185	08	3	7
128022	14449	185	10	3	7
128023	14449	185	12	3	7
128024	14449	185	14	3	7
128025	14449	522	06	3	7
128026	14449	522	08	3	7
128027	14449	522	10	3	7
128028	14449	522	12	3	7
128029	14449	522	14	3	7
111419	14472	025	06	3	0
111420	14472	025	08	3	0
111421	14472	025	10	3	0
111422	14472	025	12	3	0
111423	14472	025	14	3	0
111424	14472	166	06	3	0
111425	14472	166	08	3	0
111426	14472	166	10	3	0
111427	14472	166	12	3	0
111428	14472	166	14	3	0
111429	14472	182	06	3	0
111430	14472	182	08	3	0
111431	14472	182	10	3	0
111432	14472	182	12	3	0
111433	14472	182	14	3	0
111434	14472MP	025	10	3	0
111435	14472MP	025	12	3	0
111436	14472MP	025	14	3	0
128030	14473	025	06	3	7
128031	14473	025	08	3	7
128032	14473	025	10	3	7
128033	14473	025	12	3	7
128034	14473	025	14	3	7
128035	14473	458	06	3	7
128036	14473	458	08	3	7
128037	14473	458	10	3	7
128038	14473	458	12	3	7
128039	14473	458	14	3	7
128040	14473	566	06	3	7
128041	14473	566	08	3	7
128042	14473	566	10	3	7
128043	14473	566	12	3	7
128044	14473	566	14	3	7
128045	14476	013	06	3	7
128046	14476	013	08	3	7
128047	14476	013	10	3	7
128048	14476	013	12	3	7
128049	14476	013	14	3	7
128050	14476	025	06	3	7
128051	14476	025	08	3	7
128052	14476	025	10	3	7
128053	14476	025	12	3	7
128054	14476	025	14	3	7
128055	14476	031	06	3	7
128056	14476	031	08	3	7
128057	14476	031	10	3	7
128058	14476	031	12	3	7
128059	14476	031	14	3	7
128060	14476	383	06	3	7
128061	14476	383	08	3	7
128062	14476	383	10	3	7
128063	14476	383	12	3	7
128064	14476	383	14	3	7
128065	14478	025	06	3	7
128066	14478	025	08	3	7
128067	14478	025	10	3	7
128068	14478	025	12	3	7
128069	14478	025	14	3	7
128070	14478	150	06	3	7
128071	14478	150	08	3	7
128072	14478	150	10	3	7
128073	14478	150	12	3	7
128074	14478	150	14	3	7
128075	14478	185	06	3	7
128076	14478	185	08	3	7
128077	14478	185	10	3	7
128078	14478	185	12	3	7
128079	14478	185	14	3	7
128080	14479	025	06	3	7
128081	14479	025	08	3	7
128082	14479	025	10	3	7
128083	14479	025	12	3	7
128084	14479	025	14	3	7
128085	14479	383	06	3	7
128086	14479	383	08	3	7
128087	14479	383	10	3	7
128088	14479	383	12	3	7
128089	14479	383	14	3	7
128090	14479	470	06	3	7
128091	14479	470	08	3	7
128092	14479	470	10	3	7
128093	14479	470	12	3	7
128094	14479	470	14	3	7
128095	14480	013	06	3	7
128096	14480	013	08	3	7
128097	14480	013	10	3	7
128098	14480	013	12	3	7
128099	14480	013	14	3	7
128100	14480	031	06	3	7
128101	14480	031	08	3	7
128102	14480	031	10	3	7
128103	14480	031	12	3	7
128104	14480	031	14	3	7
128105	14480	383	06	3	7
128106	14480	383	08	3	7
128107	14480	383	10	3	7
128108	14480	383	12	3	7
128109	14480	383	14	3	7
128110	14487	177	04	3	0
128111	14487	177	06	3	0
128112	14487	177	08	3	0
128113	14488	025	06	3	0
128114	14488	025	08	3	0
128115	14488	025	10	3	0
128116	14488	025	12	3	0
128117	14488	025	14	3	0
128118	14488	028	06	3	0
128119	14488	028	08	3	0
128120	14488	028	10	3	0
128121	14488	028	12	3	0
128122	14488	028	14	3	0
128123	14488	031	06	3	0
128124	14488	031	08	3	0
128125	14488	031	10	3	0
128126	14488	031	12	3	0
128127	14488	031	14	3	0
128128	14489	025	06	3	0
128129	14489	025	08	3	0
128130	14489	025	10	3	0
128131	14489	025	12	3	0
128132	14489	025	14	3	0
128133	14489	106	06	3	0
128134	14489	106	08	3	0
128135	14489	106	10	3	0
128136	14489	106	12	3	0
128137	14489	106	14	3	0
128138	14489	467	06	3	0
128139	14489	467	08	3	0
128140	14489	467	10	3	0
128141	14489	467	12	3	0
128142	14489	467	14	3	0
128143	14490	002	06	3	0
128144	14490	002	08	3	0
128145	14490	002	10	3	0
128146	14490	002	12	3	0
128147	14490	002	14	3	0
128148	14490	043	06	3	0
128149	14490	043	08	3	0
128150	14490	043	10	3	0
128151	14490	043	12	3	0
128152	14490	043	14	3	0
128153	14490	055	06	3	0
128154	14490	055	08	3	0
128155	14490	055	10	3	0
128156	14490	055	12	3	0
128157	14490	055	14	3	0
128158	14491	025	06	3	0
128159	14491	025	08	3	0
128160	14491	025	10	3	0
128161	14491	025	12	3	0
128162	14491	025	14	3	0
128163	14491	179	06	3	0
128164	14491	179	08	3	0
128165	14491	179	10	3	0
128166	14491	179	12	3	0
128167	14491	179	14	3	0
128168	14491	467	06	3	0
128169	14491	467	08	3	0
128170	14491	467	10	3	0
128171	14491	467	12	3	0
128172	14491	467	14	3	0
128173	14492	153	06	3	0
128174	14492	153	08	3	0
128175	14492	153	10	3	0
128176	14492	153	12	3	0
128177	14492	153	14	3	0
128178	14492	383	06	3	0
128179	14492	383	08	3	0
128180	14492	383	10	3	0
128181	14492	383	12	3	0
128182	14492	383	14	3	0
128183	14492	579	06	3	0
128184	14492	579	08	3	0
128185	14492	579	10	3	0
128186	14492	579	12	3	0
128187	14492	579	14	3	0
128188	14493	025	06	3	7
128189	14493	025	08	3	7
128190	14493	025	10	3	7
128191	14493	025	12	3	7
128192	14493	025	14	3	7
128193	14493	470	06	3	7
128194	14493	470	08	3	7
128195	14493	470	10	3	7
128196	14493	470	12	3	7
128197	14493	470	14	3	7
128198	14493	581	06	3	7
128199	14493	581	08	3	7
128200	14493	581	10	3	7
128201	14493	581	12	3	7
128202	14493	581	14	3	7
128238	14509	025	06	3	7
128239	14509	025	08	3	7
128240	14509	025	10	3	7
128241	14509	025	12	3	7
128242	14509	025	14	3	7
128243	14509	150	06	3	7
128244	14509	150	08	3	7
128245	14509	150	10	3	7
128246	14509	150	12	3	7
128247	14509	150	14	3	7
128248	14509	185	06	3	7
128249	14509	185	08	3	7
128250	14509	185	10	3	7
128251	14509	185	12	3	7
128252	14509	185	14	3	7
128253	14512	043	06	3	0
128254	14512	043	08	3	0
128255	14512	043	10	3	0
128256	14512	043	12	3	0
128257	14512	043	14	3	0
128258	14512	055	06	3	0
128259	14512	055	08	3	0
128260	14512	055	10	3	0
128261	14512	055	12	3	0
128262	14512	055	14	3	0
128263	14512	380	06	3	0
128264	14512	380	08	3	0
128265	14512	380	10	3	0
128266	14512	380	12	3	0
128267	14512	380	14	3	0
159485	14517	000	06	3	0
159486	14517	000	08	3	0
159487	14517	000	10	3	0
159488	14517	000	12	3	0
159489	14517	000	14	3	0
159490	14517	000	16	3	0
153853	14519	000	16	3	0
159491	14519	000	06	3	0
159492	14519	000	08	3	0
159493	14519	000	10	3	0
159494	14519	000	12	3	0
159495	14519	000	14	3	0
159496	14522	370	06	3	7
159497	14522	370	08	3	7
159498	14522	370	10	3	7
159499	14522	370	12	3	7
159500	14522	370	14	3	7
159501	14522	380	06	3	7
159502	14522	380	08	3	7
159503	14522	380	10	3	7
159504	14522	380	12	3	7
159505	14522	380	14	3	7
159506	14524	025	06	3	7
159507	14524	025	08	3	7
159508	14524	025	10	3	7
159509	14524	025	12	3	7
159510	14524	025	14	3	7
159511	14524	027	06	3	7
159512	14524	027	08	3	7
159513	14524	027	10	3	7
159514	14524	027	12	3	7
159515	14524	027	14	3	7
159516	14524	099	06	3	7
159517	14524	099	08	3	7
159518	14524	099	10	3	7
159519	14524	099	12	3	7
159520	14524	099	14	3	7
159521	14525	041	06	3	7
159522	14525	041	08	3	7
159523	14525	041	10	3	7
159524	14525	041	12	3	7
159525	14525	041	14	3	7
159526	14525	122	06	3	7
159527	14525	122	08	3	7
159528	14525	122	10	3	7
159529	14525	122	12	3	7
159530	14525	122	14	3	7
159531	14526	380	06	3	7
159532	14526	380	08	3	7
159533	14526	380	10	3	7
159534	14526	380	12	3	7
159535	14526	380	14	3	7
159536	14526	649	06	3	7
159537	14526	649	08	3	7
159538	14526	649	10	3	7
159539	14526	649	12	3	7
159540	14526	649	14	3	7
159541	14527	025	06	3	7
159542	14527	025	08	3	7
159543	14527	025	10	3	7
159544	14527	025	12	3	7
159545	14527	025	14	3	7
159546	14527	458	06	3	7
159547	14527	458	08	3	7
159548	14527	458	10	3	7
159549	14527	458	12	3	7
159550	14527	458	14	3	7
159551	14527	601	06	3	7
159552	14527	601	08	3	7
159553	14527	601	10	3	7
159554	14527	601	12	3	7
159555	14527	601	14	3	7
175501	14527	150	06	3	7
175502	14527	150	08	3	7
175503	14527	150	10	3	7
175504	14527	150	12	3	7
175505	14527	150	14	3	7
185023	14527	000	06	3	7
185024	14527	000	08	3	7
185025	14527	000	10	3	7
185026	14527	000	12	3	7
185027	14527	000	14	3	7
159556	14528	025	06	3	7
159557	14528	025	08	3	7
159558	14528	025	10	3	7
159559	14528	025	12	3	7
159560	14528	025	14	3	7
159561	14528	150	06	3	7
159562	14528	150	08	3	7
159563	14528	150	10	3	7
159564	14528	150	12	3	7
159565	14528	150	14	3	7
159566	14528	185	06	3	7
159567	14528	185	08	3	7
159568	14528	185	10	3	7
159569	14528	185	12	3	7
159570	14528	185	14	3	7
185502	14528	000	06	3	7
185503	14528	000	08	3	7
185504	14528	000	10	3	7
185505	14528	000	12	3	7
185506	14528	000	14	3	7
159571	14529	025	06	3	7
159572	14529	025	08	3	7
159573	14529	025	10	3	7
159574	14529	025	12	3	7
159575	14529	025	14	3	7
159576	14529	150	06	3	7
159577	14529	150	08	3	7
159578	14529	150	10	3	7
159579	14529	150	12	3	7
159580	14529	150	14	3	7
159581	14529	467	06	3	7
159582	14529	467	08	3	7
159583	14529	467	10	3	7
159584	14529	467	12	3	7
159585	14529	467	14	3	7
159586	14530	013	06	3	7
159587	14530	013	08	3	7
159588	14530	013	10	3	7
159589	14530	013	12	3	7
159590	14530	013	14	3	7
159591	14530	031	06	3	7
159592	14530	031	08	3	7
159593	14530	031	10	3	7
159594	14530	031	12	3	7
159595	14530	031	14	3	7
185512	14530	000	06	3	7
185513	14530	000	08	3	7
185514	14530	000	10	3	7
185515	14530	000	12	3	7
185516	14530	000	14	3	7
116841	14536	031	06	3	7
116842	14536	031	08	3	7
116843	14536	031	10	3	7
116844	14536	031	12	3	7
116845	14536	031	14	3	7
116846	14536	383	06	3	7
116847	14536	383	08	3	7
116848	14536	383	10	3	7
116849	14536	383	12	3	7
116850	14536	383	14	3	7
117994	14537	070	06	3	7
117995	14537	070	08	3	7
117996	14537	070	10	3	7
117997	14537	070	12	3	7
117998	14537	070	14	3	7
118001	14537	071	06	3	7
118989	14537	071	08	3	7
118990	14537	071	10	3	7
118991	14537	071	12	3	7
118992	14537	071	14	3	7
119003	14538	025	06	3	7
119004	14538	025	08	3	7
119005	14538	025	10	3	7
119006	14538	025	12	3	7
119007	14538	025	14	3	7
119008	14538	150	06	3	7
119263	14538	150	08	3	7
119343	14538	150	10	3	7
119344	14538	150	12	3	7
119345	14538	150	14	3	7
119346	14538	185	06	3	7
119347	14538	185	08	3	7
119348	14538	185	10	3	7
119349	14538	185	12	3	7
119350	14538	185	14	3	7
185522	14538	000	06	3	7
185523	14538	000	08	3	7
185524	14538	000	10	3	7
185525	14538	000	12	3	7
185526	14538	000	14	3	7
115982	14539	002	06	3	7
115983	14539	002	08	3	7
115984	14539	002	10	3	7
115985	14539	002	12	3	7
115986	14539	002	14	3	7
115995	14539	537	06	3	7
115996	14539	537	08	3	7
115997	14539	537	10	3	7
115998	14539	537	12	3	7
115999	14539	537	14	3	7
116000	14539	553	06	3	7
116001	14539	553	08	3	7
116002	14539	553	10	3	7
116003	14539	553	12	3	7
116004	14539	553	14	3	7
170680	14540	002	0/6	10	7
170681	14540	002	6/12	10	7
180118	14541	025	06	3	7
180119	14541	025	08	3	7
180120	14541	025	10	3	7
180121	14541	025	12	3	7
180122	14541	025	14	3	7
180123	14541	150	06	3	7
180124	14541	150	08	3	7
180125	14541	150	10	3	7
180126	14541	150	12	3	7
180127	14541	150	14	3	7
180128	14541	185	06	3	7
180129	14541	185	08	3	7
180130	14541	185	10	3	7
180131	14541	185	12	3	7
180132	14541	185	14	3	7
180148	14542	025	06	3	7
180149	14542	025	08	3	7
180150	14542	025	10	3	7
180151	14542	025	12	3	7
180152	14542	025	14	3	7
180153	14542	150	06	3	7
180154	14542	150	08	3	7
180155	14542	150	10	3	7
180156	14542	150	12	3	7
180157	14542	150	14	3	7
180158	14542	458	06	3	7
180159	14542	458	08	3	7
180160	14542	458	10	3	7
180161	14542	458	12	3	7
180162	14542	458	14	3	7
180198	14543	025	06	3	7
180199	14543	025	08	3	7
180200	14543	025	10	3	7
180201	14543	025	12	3	7
180202	14543	025	14	3	7
180203	14543	458	06	3	7
180204	14543	458	08	3	7
180205	14543	458	10	3	7
180206	14543	458	12	3	7
180207	14543	458	14	3	7
180208	14543	566	06	3	7
180209	14543	566	08	3	7
180210	14543	566	10	3	7
180211	14543	566	12	3	7
180212	14543	566	14	3	7
180228	14544	376	06	3	7
180229	14544	376	08	3	7
180230	14544	376	10	3	7
180231	14544	376	12	3	7
180232	14544	376	14	3	7
180234	14544	380	06	3	7
180235	14544	380	08	3	7
180236	14544	380	10	3	7
180237	14544	380	12	3	7
180238	14544	380	14	3	7
180178	14545	027	06	3	7
180179	14545	027	08	3	7
180180	14545	027	10	3	7
180181	14545	027	12	3	7
180182	14545	027	14	3	7
180183	14545	031	06	3	7
180184	14545	031	08	3	7
180185	14545	031	10	3	7
180186	14545	031	12	3	7
180187	14545	031	14	3	7
186402	14549	025	06	3	7
186403	14549	025	08	3	7
186404	14549	025	10	3	7
186405	14549	025	12	3	7
186406	14549	025	14	3	7
186407	14549	150	06	3	7
186408	14549	150	08	3	7
186409	14549	150	10	3	7
186410	14549	150	12	3	7
186411	14549	150	14	3	7
186412	14549	458	06	3	7
186413	14549	458	08	3	7
186414	14549	458	10	3	7
186415	14549	458	12	3	7
186416	14549	458	14	3	7
186437	14550	025	06	3	7
187766	14550	025	08	3	7
187767	14550	025	10	3	7
187768	14550	025	12	3	7
187769	14550	025	14	3	7
187770	14550	166	06	3	7
187826	14550	166	08	3	7
187827	14550	166	10	3	7
187828	14550	166	12	3	7
187829	14550	166	14	3	7
187830	14550	659	06	3	7
