idSucursal,idSucursalUNOEE,CodigoSucursal,idListaPrecio
6077	11440	0A2	01 
6078	11440	0A3	01 
6079	11440	0A4	01 
6080	11440	0A5	01 
6081	11440	0A6	01 
6082	11440	0A7	01 
6083	11440	0A8	01 
6084	11440	0A9	01 
6085	11440	0B1	01 
6086	11440	0B2	01 
6087	11440	0B3	01 
6088	11440	0B4	01 
6089	11440	0B5	01 
6090	11440	0B6	01 
6091	11440	0B7	01 
6092	11440	0B8	01 
6093	11440	0B9	01 
6094	11440	0C1	01 
6095	11440	0C2	01 
6096	11440	0C3	01 
6097	11440	0C4	01 
6098	11440	0C5	01 
6099	11440	0C6	01 
6295	11440	0C7	01 
6296	11440	0C8	01 
6329	11440	0C9	01 
6358	11440	0D1	01 
6468	11440	0D2	01 
6469	11440	0D3	01 
6575	11440	0D4	01 
6576	11440	0D5	01 
6577	11440	0D6	01 
6578	11440	0D7	01 
6579	11440	0D8	01 
6580	11440	0D9	01 
6581	11440	0E1	01 
6643	11440	0E2	01 
6644	11440	0E3	01 
6645	11440	0E4	01 
6646	11440	0E5	01 
6647	11440	0E6	01 
6648	11440	0E7	01 
7270	11440	0E8	01 
7271	11440	0E9	01 
7282	11440	0F1	01 
7378	11440	0F2	01 
7410	11440	0F3	01 
7428	11440	0F6	01 
7429	11440	0F7	01 
7430	11440	0F8	01 
7431	11440	0F9	01 
7432	11440	0G1	01 
7433	11440	0G2	01 
7444	11440	0G3	01 
7520	11440	0G4	01 
7522	11440	0G5	01 
7523	11440	0G6	01 
7524	11440	0G7	01 
7525	11440	0G8	01 
7622	11440	0G9	01 
7728	11440	0H1	01 
7960	11440	0H2	01 
7981	11440	0H3	01 
7982	11440	0H4	01 
7983	11440	0H5	01 
7984	11440	0H6	01 
8031	11440	0H7	01 
8036	11440	0H8	01 
8352	11440	0H9	01 
9304	11440	0I1	01 
9406	11440	0I2	01 
9672	11440	0I3	01 
9673	11440	0I4	01 
9674	11440	0I5	01 
9675	11440	0I6	01 
9676	11440	0I7	01 
9677	11440	0I8	01 
9678	11440	0I9	01 
9679	11440	0J1	01 
9680	11440	0J2	01 
9752	11440	0J3	01 
9754	11440	0J4	01 
9755	11440	0J5	01 
9797	11440	0J6	01 
9817	11440	0J7	01 
9852	11440	0J8	01 
9896	11440	0J9	01 
9922	11440	0K1	01 
10229	11440	0K2	01 
10275	11440	0k3	01 
10356	11440	0K4	01 
10357	11440	0K5	01 
10694	11440	0K6	01 
10754	11440	0K7	01 
10826	11440	0K8	01 
10842	11440	0K9	01 
10844	11440	0L1	01 
10846	11440	0L2	01 
10924	11440	0L3	01 
11057	11440	0L4	01 
11183	11440	0L5	01 
11187	11440	0L6	01 
11196	11440	0L7	01 
11202	11440	0L8	01 
11209	11440	0L9	01 
11284	11440	0M1	01 
11286	11440	0M2	01 
11521	11440	0M3	01 
11671	11440	0M4	01 
11917	11440	0M5	01 
11918	11440	0M6	01 
11937	11440	0M7	01 
11961	11440	0M8	01 
11982	11440	0M9	01 
12004	11440	0N1	01 
12104	11440	0N2	01 
12105	11440	0N3	01 
12106	11440	0N4	01 
12107	11440	0N5	01 
12108	11440	0N6	01 
12109	11440	0N7	01 
12110	11440	0N8	01 
12111	11440	0N9	01 
12112	11440	0O1	01 
12113	11440	0O2	01 
12114	11440	0O3	01 
12115	11440	0O4	01 
12116	11440	0O5	01 
12117	11440	0O6	01 
12118	11440	0O7	01 
12124	11440	0O8	01 
7862	11440	0Z1	01 
10011	11440	0Z2	01 
9671	11440	0Z3	01 
11655	11440	0Z4	01 
7798	11440	0ZZ	01 
10963	11440	WWW	30 
8288	11517	000	01 
8290	11517	002	01 
8291	11517	003	01 
8292	11517	004	01 
8293	11517	005	01 
8294	11517	006	01 
8295	11517	007	01 
8296	11517	008	01 
8297	11517	009	01 
9491	11517	010	01 
9682	11517	011	01 
10304	11517	012	01 
10997	11517	013	01 
11475	11517	014	01 
11865	11517	015	01 
9293	11517	0Z1	01 
11732	11517	0Z2	01 
9175	11517	0ZZ	01 
7278	11458	000	01 
7831	11458	001	01 
7832	11458	002	01 
7833	11458	003	01 
7834	11458	004	01 
7835	11458	005	01 
7836	11458	006	01 
7837	11458	007	01 
7841	11458	011	01 
8063	11458	012	01 
10659	11458	013	01 
7857	11458	0Z1	01 
9670	11458	0Z3	01 
7858	11458	0ZZ	01 
11418	17008	000	01 
11419	17008	001	01 
11420	17008	002	01 
11421	17008	003	01 
11422	17008	004	01 
11423	17008	005	01 
11424	17008	006	01 
11437	17008	007	01 
11426	17008	098	30 
7439	12194	000	01 
7602	12194	001	01 
7603	12194	002	01 
7604	12194	003	01 
7605	12194	004	01 
7606	12194	005	01 
7607	12194	006	01 
7608	12194	007	01 
7609	12194	008	01 
7610	12194	009	01 
7611	12194	010	01 
7612	12194	011	01 
7613	12194	012	01 
7802	12194	015	01 
7893	12194	016	01 
8239	12194	017	01 
9915	12194	018	01 
10032	12194	019	01 
10582	12194	020	01 
10583	12194	021	01 
11060	12194	022	01 
11910	12194	023	01 
12001	12194	024	01 
7924	12194	0Z1	01 
10965	12194	0Z2	01 
7797	12194	0ZZ	01 
9975	13778	000	01 
11401	16930	000	01 
7702	12296	000	01 
4011	12244	000	01 
11274	16502	000	01 
11830	17936	000	01 
10026	14550	000	100
2376	12280	000	01 
4081	15237	000	01 
10870	16092	000	01 
11549	17601	000	01 
11040	16432	000	07 
10039	13816	000	150
9941	13769	000	150
2665	11399	000	01 
10956	16121	000	01 
4847	12117	000	01 
5121	12117	001	01 
3656	12135	000	01 
9544	14226	000	01 
2257	12185	000	01 
10264	13947	000	202
10697	13947	001	207
11185	16240	000	01 
4550	11439	000	01 
2182	12177	000	01 
5045	12177	001	01 
11047	16153	000	01 
7867	11660	000	01 
3852	11425	000	01 
2607	11487	000	01 
10835	15338	000	202
10839	15338	001	202
3779	12094	000	01 
7697	12094	001	01 
10271	12094	002	01 
3729	14475	000	01 
7542	12649	000	01 
11728	17917	000	01 
11896	18058	000	01 
2473	12153	000	01 
9221	13075	000	01 
9496	12448	000	01 
11563	17620	000	01 
8062	12324	000	01 
11409	12324	002	01 
11631	17754	000	01 
9237	13280	000	100
11017	16433	000	07 
9688	12972	000	01 
2509	12385	000	01 
4792	12378	000	01 
4937	11277	000	202
7789	11277	001	202
7790	11277	002	30 
7791	11277	003	202
4756	11376	000	209
10661	14129	000	07 
11215	16415	000	07 
11213	16422	000	07 
11216	16412	000	07 
11279	16550	000	07 
7685	12365	000	01 
11269	16481	000	07 
11220	16421	000	07 
11975	18289	000	07 
11271	16477	000	07 
11972	18286	000	07 
11977	18291	000	07 
10890	16222	000	07 
11217	16419	000	07 
11974	18288	000	07 
11971	18285	000	07 
10906	16094	000	01 
11585	17688	000	01 
11647	17786	000	01 
4844	12207	000	138
7752	12207	001	138
4858	12696	000	164
4403	12375	000	01 
2596	11619	000	01 
10933	16123	000	01 
7784	12176	000	01 
3911	12279	000	01 
5439	12279	001	01 
10984	16110	000	01 
2131	11323	000	01 
10020	14555	000	01 
11730	17920	000	01 
11617	17747	000	01 
11567	17628	000	01 
2562	12283	000	01 
9710	13096	000	01 
9262	12519	000	01 
11895	18057	000	01 
11348	16833	000	01 
9685	12984	000	01 
4873	11645	000	01 
11301	16624	000	01 
5274	12226	001	01 
10999	16071	000	01 
7805	11670	000	01 
7808	11408	000	141
9206	12768	000	01 
10274	13953	000	01 
3821	12180	000	01 
3985	18456	000	01 
11417	16978	000	01 
11474	17158	000	202
10749	15260	000	01 
2217	11646	000	01 
11840	17983	000	01 
2599	11621	000	01 
2783	12058	000	01 
10027	14559	000	01 
11905	18156	000	01 
4458	11592	000	01 
2475	11647	000	01 
10672	15358	000	30 
10555	14081	000	202
6399	13352	000	01 
9901	13352	001	01 
4263	11442	000	01 
4282	11446	000	01 
4279	11445	000	01 
4266	11443	000	01 
10782	15255	000	202
10818	15317	000	202
11487	17206	000	202
10031	14572	000	01 
10745	14572	001	167
7564	18130	000	01 
4401	14097	000	01 
5817	14097	001	01 
5818	14097	002	01 
5820	14097	004	01 
5821	14097	005	01 
5822	14097	006	01 
5825	14097	009	01 
5832	14097	016	01 
8331	14097	022	01 
7860	14097	0Z1	01 
7794	14097	0ZZ	01 
6505	12195	000	01 
7852	12174	000	01 
8034	12174	0Z1	01 
9669	12174	0Z3	01 
7861	12174	0ZZ	01 
11874	18036	000	01 
8336	11482	000	160
7971	12234	000	01 
4698	11649	000	01 
9081	11648	001	01 
7483	11796	000	161
9727	13123	000	01 
4536	11786	000	01 
7844	11401	000	01 
4867	11787	000	01 
11833	17952	000	01 
9772	13246	000	01 
9684	12983	000	01 
3895	11824	000	01 
8300	16542	000	01 
6187	11825	004	01 
11395	16894	000	202
10261	13861	000	202
7670	11826	000	01 
4018	12947	000	07 
10927	16320	000	01 
11498	17341	000	01 
11512	17341	001	01 
11523	17341	002	01 
7910	12245	000	01 
10001	14536	000	171
11018	14536	098	170
10035	14536	999	171
3798	12262	000	01 
8324	11788	000	01 
7741	12181	000	01 
9499	14109	000	01 
10908	16095	000	01 
8025	12209	000	100
10990	12209	098	100
9756	12209	999	100
8298	12653	000	01 
11981	12653	001	01 
11483	17187	000	01 
10939	16096	000	01 
10987	16098	000	01 
5436	11426	001	01 
5437	11426	002	01 
4644	12059	000	01 
11380	12059	001	01 
10967	16124	000	01 
10662	14041	000	01 
11825	17939	000	01 
7987	12377	000	01 
8223	12225	000	01 
8335	12818	000	01 
8316	11490	000	01 
7616	13279	000	01 
11505	17437	000	01 
10862	15634	000	01 
2793	11471	000	01 
11278	16541	000	01 
12003	11889	000	01 
12006	11889	001	01 
12007	11889	002	01 
12008	11889	003	01 
12009	11889	004	01 
12010	11889	005	01 
12011	11889	006	01 
12012	11889	007	01 
12013	11889	008	01 
12014	11889	010	01 
12015	11889	011	01 
12016	11889	012	01 
12017	11889	013	01 
12018	11889	014	01 
12019	11889	015	01 
12020	11889	016	01 
12021	11889	017	01 
12022	11889	018	01 
12023	11889	019	01 
12024	11889	021	01 
12025	11889	022	01 
12026	11889	023	01 
12027	11889	024	01 
12028	11889	025	01 
12029	11889	026	01 
12030	11889	027	01 
12031	11889	028	01 
12032	11889	029	01 
12033	11889	030	01 
12034	11889	031	01 
12035	11889	032	01 
12036	11889	034	01 
12037	11889	035	01 
12038	11889	037	01 
12039	11889	039	01 
12040	11889	040	01 
12041	11889	041	01 
12042	11889	042	01 
12043	11889	043	01 
12044	11889	044	01 
12045	11889	045	01 
12046	11889	046	01 
12047	11889	047	01 
12048	11889	048	01 
12049	11889	050	01 
12050	11889	051	01 
12051	11889	052	01 
12052	11889	053	01 
12053	11889	054	01 
12054	11889	055	01 
12055	11889	056	01 
12056	11889	057	01 
12057	11889	058	01 
12058	11889	060	01 
12059	11889	061	01 
12060	11889	062	01 
12061	11889	063	01 
12062	11889	064	01 
12063	11889	065	01 
12064	11889	066	01 
12065	11889	067	01 
12066	11889	068	01 
12067	11889	069	01 
12068	11889	070	01 
12069	11889	071	01 
12070	11889	072	01 
12071	11889	074	01 
12072	11889	075	01 
12073	11889	076	01 
12074	11889	077	01 
12075	11889	078	01 
12076	11889	079	01 
12077	11889	080	01 
12078	11889	081	01 
12079	11889	082	01 
12080	11889	085	01 
12081	11889	086	01 
12082	11889	087	01 
12083	11889	088	01 
12084	11889	089	01 
12085	11889	0Z1	01 
12086	11889	0Z2	01 
12087	11889	0Z3	01 
12088	11889	0Z4	01 
12089	11889	0Z5	01 
12090	11889	0Z6	01 
12091	11889	0Z7	01 
12092	11889	0ZZ	01 
11027	16397	000	07 
10654	14220	000	07 
7911	13089	000	203
10021	14553	000	01 
4699	11492	000	01 
10991	16080	000	01 
7927	11418	000	01 
2799	11493	000	01 
3963	16932	000	01 
6461	11615	000	01 
4296	11628	000	300
7929	11628	003	300
10883	16061	000	01 
3723	12320	000	01 
6442	12259	000	01 
7554	11807	000	01 
9853	13666	000	100
3087	14468	000	01 
10735	13729	000	07 
11636	17766	000	01 
7403	12204	000	01 
7404	12204	001	01 
7405	12204	002	01 
7406	12204	003	01 
7407	12204	004	01 
7737	12204	007	01 
7919	12204	0Z1	01 
10966	12204	0Z2	30 
11656	12204	0Z3	01 
7801	12204	0ZZ	01 
9300	13403	000	01 
10483	14077	000	01 
9654	13425	000	01 
11376	16835	000	01 
12122	16835	001	01 
9757	13150	000	01 
11041	16398	000	07 
5772	12254	001	01 
5773	12254	002	01 
11410	16958	000	202
10716	15537	000	202
9813	12973	000	07 
11490	17248	000	07 
10658	14034	000	07 
9799	13474	000	01 
7686	12202	000	01 
9123	11811	000	01 
7995	12359	000	01 
11491	17278	000	01 
2354	11494	000	01 
10950	16100	000	01 
10620	14002	000	07 
11273	16476	000	07 
11978	18293	000	07 
10656	14053	000	07 
11973	18287	000	07 
9811	13500	000	01 
11976	18290	000	07 
9917	14493	000	100
9943	14493	999	100
10886	16405	000	012
10803	15554	000	07 
11044	16406	000	07 
9805	13497	000	07 
11218	16411	000	07 
9801	13493	000	07 
10900	16436	000	07 
9110	11450	000	137
9819	13503	000	01 
11436	17037	000	01 
11885	18041	000	01 
11497	17342	000	01 
9119	12655	000	01 
5213	12106	001	01 
5214	12106	002	01 
11470	12106	003	01 
10273	13954	000	01 
3480	14490	000	01 
11985	18325	000	01 
3646	11661	000	01 
2556	12408	000	01 
9789	13255	000	01 
10741	15304	000	01 
10723	15227	000	01 
7461	12188	000	01 
2491	12123	000	01 
11575	17638	000	01 
2666	12215	000	01 
4875	11424	000	01 
10805	15323	000	01 
10611	12306	004	01 
2970	15318	000	01 
11906	18146	000	01 
3074	16372	000	053
9927	13757	000	01 
11455	17087	000	01 
2518	11671	000	01 
4735	14289	000	01 
2476	12099	000	01 
2506	12050	000	01 
10873	16125	000	01 
4761	12629	000	30 
11877	18042	000	01 
8237	11949	000	141
11275	16501	000	30 
4158	12846	000	01 
7511	12370	000	01 
11052	16168	000	01 
9323	14313	000	01 
11453	17081	000	01 
2214	15259	000	01 
7713	12323	000	01 
3502	12159	000	01 
9926	14500	000	01 
9456	11976	000	01 
11632	17756	000	01 
10224	11790	000	30 
4734	11462	000	01 
8265	11462	001	01 
8266	11462	002	01 
8267	11462	003	01 
8268	11462	004	01 
8269	11462	005	01 
8270	11462	006	01 
8271	11462	007	01 
8283	11462	008	01 
9282	11462	009	01 
9283	11462	010	01 
9284	11462	011	01 
9399	11462	012	01 
9375	11462	013	01 
9382	11462	014	01 
9383	11462	015	01 
9376	11462	016	01 
9377	11462	018	01 
9380	11462	019	01 
9381	11462	020	01 
9378	11462	021	01 
9401	11462	022	01 
9379	11462	023	01 
9402	11462	024	01 
9403	11462	025	01 
9404	11462	026	01 
9578	11462	027	01 
10630	11462	028	01 
10631	11462	029	01 
11177	11462	030	01 
11178	11462	031	01 
11914	11462	032	01 
11831	11462	098	01 
7890	11462	0Z1	01 
7891	11462	0ZZ	01 
7488	11459	000	01 
8272	11459	001	01 
8273	11459	002	01 
8274	11459	003	01 
8275	11459	004	01 
8276	11459	005	01 
8277	11459	006	01 
8278	11459	007	01 
8285	11459	008	01 
9288	11459	009	01 
9289	11459	010	01 
9290	11459	011	01 
9435	11459	012	01 
9436	11459	013	01 
9437	11459	014	01 
9438	11459	015	01 
9439	11459	016	01 
9441	11459	018	01 
9442	11459	019	01 
9443	11459	020	01 
9444	11459	021	01 
9445	11459	022	01 
9446	11459	023	01 
9447	11459	024	01 
9448	11459	025	01 
9449	11459	026	01 
9581	11459	027	01 
11171	11459	028	01 
11172	11459	029	01 
11916	11459	030	01 
7884	11459	0Z1	01 
7885	11459	0ZZ	01 
12093	18376	000	01 
12094	18376	001	01 
12095	18376	002	01 
12096	18376	003	01 
12097	18376	004	01 
12098	18376	005	01 
12099	18376	006	01 
12100	18376	007	01 
12101	18376	008	01 
12102	18376	009	01 
12103	18376	010	01 
4733	11461	000	01 
8258	11461	001	01 
8259	11461	002	01 
8260	11461	003	01 
8261	11461	004	01 
8262	11461	005	01 
8263	11461	006	01 
8264	11461	007	01 
8284	11461	008	01 
9285	11461	009	01 
9286	11461	010	01 
9287	11461	011	01 
9384	11461	012	01 
9385	11461	013	01 
9386	11461	014	01 
9387	11461	015	01 
9388	11461	016	01 
9390	11461	018	01 
9391	11461	019	01 
9392	11461	020	01 
9393	11461	021	01 
9394	11461	022	01 
9395	11461	023	01 
9396	11461	024	01 
9397	11461	025	01 
9398	11461	026	01 
9580	11461	027	01 
10632	11461	028	01 
10633	11461	029	01 
11175	11461	030	01 
11176	11461	031	01 
11915	11461	032	01 
7888	11461	0Z1	01 
7889	11461	0ZZ	01 
4732	11460	000	01 
8251	11460	001	01 
8252	11460	002	01 
8253	11460	003	01 
8254	11460	004	01 
8255	11460	005	01 
8256	11460	006	01 
8257	11460	007	01 
8282	11460	008	01 
9279	11460	009	01 
9280	11460	010	01 
9281	11460	011	01 
9359	11460	012	01 
9360	11460	013	01 
9361	11460	014	01 
9362	11460	015	01 
9363	11460	016	01 
9365	11460	018	01 
9366	11460	019	01 
9367	11460	020	01 
9368	11460	021	01 
9369	11460	022	01 
9370	11460	023	01 
9371	11460	024	01 
9372	11460	025	01 
9373	11460	026	01 
9579	11460	027	01 
10628	11460	028	01 
10629	11460	029	01 
11173	11460	030	01 
11174	11460	031	01 
11736	11460	032	01 
11913	11460	033	01 
7886	11460	0Z1	01 
7887	11460	0ZZ	01 
4417	18174	000	01 
8238	11411	000	141
10831	15403	000	01 
7810	11413	000	141
3722	11947	000	01 
5447	12273	001	01 
4441	15337	000	01 
3953	11624	000	01 
5366	12272	002	01 
3738	12275	000	01 
5488	12340	002	01 
3976	12341	000	01 
5493	12341	001	01 
4783	12247	000	01 
8006	12247	001	01 
10920	16117	000	01 
2207	11495	000	01 
6379	12079	000	01 
5095	12119	000	01 
4145	14273	000	01 
7394	11441	000	01 
11953	18239	000	01 
7458	12081	000	01 
7340	12590	003	171
7341	12590	004	171
7823	12590	005	171
10925	12590	006	171
10926	12590	007	171
11019	12590	098	170
10693	15366	000	01 
11514	17473	000	01 
11305	16629	000	304
12123	18439	000	202
11729	17919	000	01 
4330	12381	000	01 
6298	12082	000	01 
7950	13044	000	01 
7317	12290	000	01 
11219	16425	000	07 
9482	13036	000	01 
10215	13036	001	01 
10216	13036	002	01 
10449	13036	003	01 
10602	13036	004	01 
11576	13036	0ZZ	01 
7573	12077	000	01 
9807	13501	000	30 
11634	17763	000	01 
11651	17763	001	01 
11504	17429	000	01 
10807	15272	000	30 
7389	14456	000	171
7390	14456	001	171
7391	14456	002	171
7392	14456	003	171
7393	14456	004	171
10913	14456	005	171
9874	14456	999	171
12002	17815	000	30 
10843	15341	000	01 
9481	13035	000	01 
11026	16102	000	01 
11184	16245	000	01 
9787	11380	000	209
11307	14325	000	202
3027	12007	000	01 
11669	11429	006	142
11670	11429	007	142
9872	11429	999	142
11562	17618	000	202
10718	15275	000	01 
7976	12889	000	01 
11302	16625	000	202
2218	11480	000	01 
10752	15235	000	01 
10481	14073	000	01 
9744	14406	000	01 
11522	17510	000	01 
9934	14582	000	06 
8311	11672	000	06 
9374	14098	000	166
9405	14098	001	100
9531	14098	002	100
9532	14098	003	100
9533	14098	004	100
9534	14098	005	100
9550	14098	006	100
9556	14098	007	100
9557	14098	008	100
9558	14098	009	100
9559	14098	010	100
9577	14098	011	100
9590	14098	012	100
9594	14098	013	100
9597	14098	014	100
9603	14098	015	100
9604	14098	016	100
9605	14098	017	100
9620	14098	018	100
9632	14098	019	100
9633	14098	020	100
9640	14098	021	100
9651	14098	022	100
9652	14098	023	100
9665	14098	024	100
11602	14098	025	166
10940	14098	098	170
9586	14098	999	100
11399	16897	000	01 
7879	12409	000	01 
8236	12416	000	01 
7401	11481	000	01 
3908	12032	000	01 
11909	12032	002	01 
7284	12389	000	01 
3904	12338	000	01 
3289	13273	000	01 
6553	11684	000	01 
2272	12302	000	01 
7738	11685	000	01 
7870	12250	000	01 
2206	12120	000	01 
10968	16073	000	01 
11032	16570	000	012
9803	13496	000	07 
11995	18347	000	012
11046	16571	000	07 
10667	14056	000	07 
10666	14055	000	07 
11045	16537	000	07 
11980	18296	000	07 
11049	17076	000	07 
9809	13499	000	07 
11033	16129	000	07 
10880	17511	000	07 
11272	16480	000	07 
10804	15560	000	07 
11513	17464	000	07 
9808	13477	000	07 
11501	17387	000	07 
9812	13478	000	07 
11548	17608	000	07 
11979	18294	000	07 
11837	17964	000	012
10847	15356	000	01 
10856	15356	001	01 
2451	12009	000	01 
7717	12342	000	01 
9546	13023	000	01 
4634	12318	000	01 
2488	12011	000	01 
2751	11681	000	01 
10731	15228	000	01 
9488	12850	000	01 
3880	10564	000	30 
9774	13199	000	01 
2514	12012	000	01 
10872	16111	000	01 
11489	17244	000	01 
7747	12190	000	01 
7549	12095	000	01 
9549	14274	000	01 
5109	12169	001	01 
5115	12133	001	01 
3071	12400	000	01 
10998	16081	000	01 
11469	17107	000	01 
11564	17619	000	202
7684	12343	000	01 
11966	18264	000	01 
3987	12061	000	01 
11912	18159	000	01 
3277	11412	000	01 
7285	11412	001	01 
7676	11392	000	01 
4884	12013	000	01 
10996	16383	000	208
11051	16383	001	208
9563	14136	000	01 
10711	14574	001	01 
10761	15245	000	01 
11488	17221	000	30 
11893	18053	000	01 
7574	12303	000	01 
10445	13981	000	01 
9176	11586	000	01 
2943	12015	000	01 
11842	17989	000	01 
2123	12237	000	01 
9552	13027	000	01 
11578	17643	000	01 
7851	12051	000	01 
10037	13814	000	01 
9938	13414	005	01 
7811	11406	000	141
9907	11406	999	141
4552	12115	000	01 
6176	12116	001	01 
3657	12139	000	01 
11413	16967	000	01 
2134	12143	000	01 
5450	12096	001	01 
4377	12141	000	01 
5777	12141	001	01 
6633	12083	001	01 
9489	12851	000	100
11431	17022	000	01 
6530	11662	000	01 
3945	12301	000	01 
3905	12298	000	01 
6637	12391	000	01 
2613	12238	000	01 
11559	17602	000	01 
3887	12142	000	01 
4799	13974	000	01 
11486	17203	000	01 
5426	12284	001	01 
4047	12257	000	01 
5505	12257	001	01 
5507	12257	003	01 
11002	16082	000	01 
4877	11485	000	01 
3891	12118	000	01 
10905	16122	000	01 
4871	11402	000	01 
9593	12898	000	01 
2901	17711	000	01 
7547	12084	001	01 
4427	12053	000	01 
10989	16063	000	01 
11309	16063	001	01 
2466	12281	000	01 
11507	17443	000	01 
10763	15331	000	305
10764	15331	001	305
3323	12173	000	01 
7682	12187	000	01 
6531	11465	000	01 
7548	11404	000	01 
10992	16083	000	01 
10679	15506	000	01 
11633	17764	000	01 
10003	14537	000	01 
10809	15271	000	01 
4341	12197	000	01 
5718	12197	001	01 
5719	12197	002	01 
5720	12197	003	01 
5721	12197	004	01 
5722	12197	005	01 
5723	12197	006	01 
5724	12197	007	01 
5725	12197	008	01 
5727	12197	010	01 
5728	12197	011	01 
5729	12197	012	01 
5730	12197	013	01 
5731	12197	014	01 
5732	12197	015	01 
5733	12197	016	01 
5734	12197	017	01 
5735	12197	018	01 
5736	12197	019	01 
5737	12197	020	01 
5738	12197	021	01 
5739	12197	022	01 
5740	12197	023	01 
5741	12197	024	01 
5742	12197	025	01 
5743	12197	026	01 
5744	12197	027	01 
5745	12197	028	01 
5746	12197	029	01 
5747	12197	030	01 
5748	12197	031	01 
5749	12197	032	01 
5750	12197	033	01 
5751	12197	034	01 
5752	12197	035	01 
5753	12197	036	01 
6334	12197	037	01 
6357	12197	038	01 
6434	12197	039	01 
6435	12197	040	01 
6496	12197	041	01 
6541	12197	042	01 
6549	12197	043	01 
6572	12197	044	01 
6573	12197	045	01 
6574	12197	046	01 
6640	12197	047	01 
6740	12197	048	01 
7322	12197	050	01 
7440	12197	051	01 
7451	12197	052	01 
7452	12197	053	01 
7453	12197	054	01 
7454	12197	055	01 
7455	12197	056	01 
7456	12197	057	01 
7457	12197	058	01 
7744	12197	060	01 
7538	12197	061	01 
7591	12197	062	01 
7639	12197	063	01 
7640	12197	064	01 
7641	12197	065	01 
7665	12197	066	01 
7666	12197	067	01 
7968	12197	068	01 
8052	12197	069	01 
8080	12197	070	01 
8306	12197	071	01 
8314	12197	072	01 
9117	12197	074	01 
9118	12197	075	01 
9122	12197	076	01 
9246	12197	077	01 
10617	12197	078	01 
10788	12197	079	01 
11000	12197	080	01 
11036	12197	081	01 
11037	12197	082	01 
11038	12197	083	01 
11039	12197	084	01 
11206	12197	085	01 
11996	12197	086	01 
11997	12197	087	01 
11998	12197	088	01 
11999	12197	089	01 
7859	12197	0Z1	01 
9664	12197	0Z2	01 
9666	12197	0Z3	01 
9992	12197	0Z4	01 
9993	12197	0Z5	01 
10964	12197	0Z6	30 
7795	12197	0ZZ	01 
11900	18118	000	01 
10635	14204	000	171
10789	14204	001	170
11508	17454	000	01 
11509	17454	001	01 
11510	17454	002	01 
11511	17454	003	01 
12125	18458	000	01 
7565	12382	000	01 
2864	15494	000	01 
2467	13022	000	01 
2492	12124	000	01 
4114	15284	000	01 
7251	11923	000	01 
10762	15444	000	01 
4874	13119	000	01 
9721	13119	001	01 
11432	13119	002	01 
3693	11830	000	01 
11970	18280	000	01 
10211	13824	000	01 
4376	12589	000	01 
11963	18260	000	01 
11723	17913	000	01 
2250	16075	000	01 
4745	12045	000	01 
